"epoch","Name: implicit - _step","Name: implicit - _step__MIN","Name: implicit - _step__MAX","Name: implicit - train/MSE","Name: implicit - train/MSE__MIN","Name: implicit - train/MSE__MAX","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/MSE","Name: explicit_transformerpred - train/MSE__MIN","Name: explicit_transformerpred - train/MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/MSE","Name: explicit_knownpred - train/MSE__MIN","Name: explicit_knownpred - train/MSE__MAX"
"349","734","734","734","0.004741610074415803","0.0028910296969115734","0.007755745202302933","734","734","734","0.010158615559339524","0.009264134801924229","0.011382965371012688","734","734","734","0.003780750883743167","0.002727305516600609","0.00513850525021553"
"350","737","737","737","0.004577277158387005","0.003179004881531","0.0066467211581766605","737","737","737","0.010519455280154943","0.00840082485228777","0.011869259178638458","737","737","737","0.0037643439369276165","0.003088617231696844","0.004371576942503452"
"351","739","739","739","0.0050324327545240525","0.0037134296726435423","0.007019543554633856","739","739","739","0.010247668717056513","0.008609304204583168","0.011644186452031136","739","739","739","0.0036588919814676047","0.0028301971033215523","0.005109546240419149"
"352","741","741","741","0.005252729495987296","0.003682636423036456","0.008455680683255196","741","741","741","0.01003642650321126","0.008419027552008629","0.011685899458825588","741","741","741","0.003914431389421225","0.002822641283273697","0.005830422975122929"
"353","743","743","743","0.005093177873641252","0.0032956027425825596","0.007997756823897362","743","743","743","0.009949944075196981","0.00845626462250948","0.011500743217766285","743","743","743","0.004216430033557117","0.0032156496308743954","0.004716517403721809"
"354","745","745","745","0.0049528444418683645","0.003702224465087056","0.007576259784400463","745","745","745","0.010034592542797326","0.008763069286942482","0.012986917980015278","745","745","745","0.004179062065668404","0.003279532538726926","0.005389842204749584"
"355","747","747","747","0.005044111888855696","0.0037499028258025646","0.007208641618490219","747","747","747","0.009930258058011532","0.008086686953902245","0.01114661991596222","747","747","747","0.0039545864099636676","0.0027984471525996923","0.004894329234957695"
"356","749","749","749","0.004893273813650012","0.004023331217467785","0.0065500857308506966","749","749","749","0.00997865041717887","0.008638618513941765","0.011087268590927124","749","749","749","0.0038928273133933544","0.002900287276133895","0.004949820227921009"
"357","751","751","751","0.004996112873777747","0.0037478916347026825","0.008243762888014317","751","751","751","0.010133128426969052","0.00808330811560154","0.012218897230923176","751","751","751","0.0036345573142170908","0.002438516588881612","0.0049436320550739765"
"358","753","753","753","0.005122950347140431","0.0038759205490350723","0.0075819180347025394","753","753","753","0.01004411857575178","0.008693793788552284","0.01182226650416851","753","753","753","0.003661110973916948","0.0026204101741313934","0.004427721258252859"
"359","755","755","755","0.004878317331895232","0.0037814979441463947","0.006443527527153492","755","755","755","0.009816363919526339","0.008121396414935589","0.011935443617403507","755","755","755","0.003733366262167692","0.0024654255248606205","0.005041470285505056"
"360","758","758","758","0.004869323153980076","0.003314924193546176","0.008106006309390068","758","758","758","0.01033305311575532","0.008533491753041744","0.011848850175738335","758","758","758","0.0037599336123093964","0.0026498266961425543","0.00506810937076807"
"361","760","760","760","0.005122057721018791","0.003625381737947464","0.008228271268308163","760","760","760","0.010709139332175256","0.008879036642611027","0.012476366944611073","760","760","760","0.0037413179408758877","0.0022602893877774477","0.004579092375934124"
"362","762","762","762","0.005163465207442641","0.004333381075412035","0.007285863161087036","762","762","762","0.010037729516625404","0.009024553000926971","0.012955117039382458","762","762","762","0.0033046429976820945","0.002509379293769598","0.004284068942070007"
"363","764","764","764","0.004755502729676664","0.00327262282371521","0.007109098136425018","764","764","764","0.010304241348057986","0.008390957489609718","0.012291969731450081","764","764","764","0.003486838168464601","0.002606024267151952","0.00494361249729991"
"364","766","766","766","0.004987987875938416","0.003067208454012871","0.007439953275024891","766","766","766","0.00991509687155485","0.008857966400682926","0.011376573704183102","766","766","766","0.003712919424287975","0.002390786539763212","0.004646495450288057"
"365","768","768","768","0.004848855943419039","0.003420507535338402","0.007244531065225601","768","768","768","0.010218879766762256","0.008235672488808632","0.01319178007543087","768","768","768","0.003674030234105885","0.003189705777913332","0.004754394758492708"
"366","770","770","770","0.005103477905504405","0.003761202795431018","0.007417862769216299","770","770","770","0.010355729144066572","0.008841441012918949","0.012375780381262302","770","770","770","0.003524139313958585","0.0028771061915904284","0.004770736210048199"
"367","772","772","772","0.004912536637857556","0.003257395699620247","0.0069246552884578705","772","772","772","0.01032665786333382","0.0077509344555437565","0.012810641899704933","772","772","772","0.003683155192993581","0.0029398268088698387","0.006107843481004238"
"368","774","774","774","0.005010166740976274","0.003897006856277585","0.006710557732731104","774","774","774","0.009378030057996511","0.008210084401071072","0.012499334290623665","774","774","774","0.0039060961455106733","0.00249687023460865","0.006256197579205036"
"369","776","776","776","0.005058202520012855","0.003913204185664654","0.005930410232394934","776","776","776","0.009992346167564392","0.008424440398812294","0.011597245931625366","776","776","776","0.004015646665357054","0.0029356779996305704","0.005367607809603214"
"370","779","779","779","0.004911393998190761","0.0033424259163439274","0.007226480636745691","779","779","779","0.00983366696164012","0.008629977703094482","0.010828695259988308","779","779","779","0.0037506044376641513","0.002792712766677141","0.00481431046500802"
"371","781","781","781","0.00485563853289932","0.0035414292942732573","0.007606342434883118","781","781","781","0.00946615869179368","0.008084429427981377","0.010603456757962704","781","781","781","0.003613943816162646","0.003015433205291629","0.004069474525749683"
"372","783","783","783","0.004937162413261831","0.003864810336381197","0.006837981753051281","783","783","783","0.008966295700520276","0.007403991185128689","0.011889910325407982","783","783","783","0.00369372321292758","0.0025179930962622166","0.004919380880892277"
"373","785","785","785","0.004398332326672971","0.0027564745396375656","0.006516468711197376","785","785","785","0.00902048465795815","0.007610023953020573","0.011310852132737637","785","785","785","0.0035740863531827927","0.003005742561072111","0.004512811079621315"
"374","787","787","787","0.004559370432980358","0.003342036623507738","0.006174643058329821","787","787","787","0.008862861245870591","0.007313010282814503","0.010428383015096188","787","787","787","0.0036171952029690146","0.0028740607667714357","0.004815415479242802"
"375","789","789","789","0.004649007273837924","0.0032530836760997772","0.006361318286508322","789","789","789","0.009228433482348919","0.007357743568718433","0.010740014724433422","789","789","789","0.0036737331887707115","0.0028060053009539843","0.004852467216551304"
"376","791","791","791","0.0047523021465167405","0.0033149640075862408","0.0067682466469705105","791","791","791","0.009603720344603061","0.00818647351115942","0.010248078964650631","791","791","791","0.0035800771787762643","0.0030654030852019787","0.004322041291743517"
"377","793","793","793","0.004658778780139983","0.0032523772679269314","0.005851843860000372","793","793","793","0.009502836782485247","0.00785757601261139","0.011446547694504261","793","793","793","0.0035916719352826476","0.0029925010167062283","0.003942491486668587"
"378","795","795","795","0.004460018849931658","0.0029260653536766768","0.007341213524341583","795","795","795","0.009801165387034416","0.007817345671355724","0.011362442746758461","795","795","795","0.003305546217598021","0.002564024180173874","0.004405825398862362"
"379","797","797","797","0.004838227177970111","0.003608597442507744","0.007327300496399403","797","797","797","0.009807694610208273","0.00865316204726696","0.010977648198604584","797","797","797","0.0035859565250575542","0.0029064645059406757","0.005281058605760336"
"380","800","800","800","0.004897325066849589","0.003705815877765417","0.006048622541129589","800","800","800","0.00929267080500722","0.008419136516749859","0.010728558525443077","800","800","800","0.0036259968066588042","0.0026013460010290146","0.004593102727085352"
"381","802","802","802","0.00453183283098042","0.003199636936187744","0.006052051205188036","802","802","802","0.009082207456231117","0.007893979549407959","0.010672178119421005","802","802","802","0.0034371931105852127","0.002530363854020834","0.004604008048772812"
"382","804","804","804","0.004506253032013774","0.0031874324195086956","0.006608570925891399","804","804","804","0.00898132249712944","0.0071926116943359375","0.01010285783559084","804","804","804","0.0035495385061949493","0.0030127372592687607","0.005170932970941067"
"383","806","806","806","0.0046020351815968755","0.003300235141068697","0.007119522430002689","806","806","806","0.008950736513361335","0.007295870687812567","0.010359281674027443","806","806","806","0.003432773659005761","0.002551670651882887","0.004695800133049488"
"384","808","808","808","0.004725783620961011","0.0035914152394980192","0.0073264227248728275","808","808","808","0.009113282198086381","0.007476987782865763","0.01098428200930357","808","808","808","0.0034772024722769857","0.0027924287132918835","0.004501969553530216"
"385","810","810","810","0.00478886989876628","0.003206174820661545","0.006554841995239258","810","810","810","0.009064177144318819","0.007728603668510914","0.010573690757155418","810","810","810","0.0035628019599244","0.002269044518470764","0.004948354326188564"
"386","812","812","812","0.004392789793200791","0.0034007802605628967","0.007131849881261587","812","812","812","0.009315051231533289","0.007949614897370338","0.010904781520366669","812","812","812","0.0036124639911577104","0.002491100924089551","0.004361042752861977"
