"epoch","Name: explicit_transformerpred - _step","Name: explicit_transformerpred - _step__MIN","Name: explicit_transformerpred - _step__MAX","Name: explicit_transformerpred - train/params_MSE","Name: explicit_transformerpred - train/params_MSE__MIN","Name: explicit_transformerpred - train/params_MSE__MAX","Name: explicit_knownpred - _step","Name: explicit_knownpred - _step__MIN","Name: explicit_knownpred - _step__MAX","Name: explicit_knownpred - train/params_MSE","Name: explicit_knownpred - train/params_MSE__MIN","Name: explicit_knownpred - train/params_MSE__MAX"
"690","1451","1451","1451","0.005077279033139348","0.004317161627113819","0.005910990294069052","1451","1451","1451","0.0025672631803900004","0.0017642711754888296","0.003571460023522377"
"691","1453","1453","1453","0.005009350599721074","0.004344366956502199","0.006095557473599911","1453","1453","1453","0.002477947319857776","0.0015912525122985244","0.0032492573373019695"
"692","1455","1455","1455","0.0047957333736121655","0.00379420118406415","0.006738070398569107","1455","1455","1455","0.0021897722966969014","0.0018833838403224945","0.0026148066390305758"
"693","1457","1457","1457","0.004958729725331068","0.00402954313904047","0.0069509283639490604","1457","1457","1457","0.0023685361025854944","0.0018195610027760267","0.0028339806012809277"
"694","1459","1459","1459","0.004923801589757204","0.004251130390912294","0.005554800853133202","1459","1459","1459","0.0025062107597477734","0.0018531748792156577","0.003045462304726243"
"695","1461","1461","1461","0.004686830844730139","0.00393947446718812","0.005949760787189007","1461","1461","1461","0.0024132838589139283","0.0017153944354504347","0.003249651286751032"
"696","1463","1463","1463","0.004822238022461534","0.003959477413445711","0.006468323525041342","1463","1463","1463","0.0022504629916511474","0.001787757151760161","0.002774004125967622"
"697","1465","1465","1465","0.004799025785177946","0.003828414250165224","0.005557294934988022","1465","1465","1465","0.0025151857640594243","0.0017084963619709015","0.0033097057603299618"
"698","1467","1467","1467","0.0047976139700040225","0.0037180997896939516","0.006836692336946726","1467","1467","1467","0.0023725596722215412","0.0015734139597043395","0.003202569903805852"
"699","1469","1469","1469","0.004660049313679337","0.004005310125648975","0.005729374010115862","1469","1469","1469","0.002357204316649586","0.0018894026288762689","0.00379115529358387"
"700","1472","1472","1472","0.00487432146910578","0.0035616562236100435","0.005715850740671158","1472","1472","1472","0.0025149063672870397","0.0020265034399926662","0.0031435794662684202"
"701","1474","1474","1474","0.00517068849876523","0.003615478053689003","0.00648038974031806","1474","1474","1474","0.002546303067356348","0.002066738437861204","0.0030966433696448803"
"702","1476","1476","1476","0.004678311524912715","0.0032799257896840572","0.0054658083245158195","1476","1476","1476","0.0022431700839661063","0.0015799911925569177","0.0033712126314640045"
"703","1478","1478","1478","0.00506386833731085","0.003681221278384328","0.006792438682168722","1478","1478","1478","0.0024404549272730946","0.0019224120769649744","0.00328645552508533"
"704","1480","1480","1480","0.005075334291905165","0.003562884870916605","0.0069299256429076195","1480","1480","1480","0.0024594128830358387","0.001780857564881444","0.0038306736387312412"
"705","1482","1482","1482","0.0048954444471746685","0.0036107548512518406","0.006437520030885935","1482","1482","1482","0.0024590239860117435","0.001598662929609418","0.004535992629826069"
"706","1484","1484","1484","0.004639308829791844","0.0037201785016804934","0.005735836923122406","1484","1484","1484","0.0022298191557638346","0.0015187717508524656","0.0033509135246276855"
"707","1486","1486","1486","0.005440609855577349","0.004450406413525343","0.0072719319723546505","1486","1486","1486","0.0025118934223428368","0.0018051303923130035","0.0032972581684589386"
"708","1488","1488","1488","0.004741444531828165","0.0038176258094608784","0.005677496083080769","1488","1488","1488","0.002296073315665126","0.0016704853624105453","0.0033789873123168945"
"709","1490","1490","1490","0.0048046172596514225","0.0031914985738694668","0.006084826774895191","1490","1490","1490","0.002172580163460225","0.001580880954861641","0.003270404879003763"
"710","1493","1493","1493","0.004945745412260294","0.003982191905379295","0.006936211138963699","1493","1493","1493","0.0022679609595797957","0.0017976276576519012","0.0028341934084892273"
"711","1495","1495","1495","0.004584242473356426","0.0037744876462966204","0.005211630370467901","1495","1495","1495","0.0022891626926139","0.0015971334651112556","0.0026219633873552084"
"712","1497","1497","1497","0.004719920875504613","0.003645836841315031","0.005935726221650839","1497","1497","1497","0.002322735998313874","0.001339453156106174","0.0035797308664768934"
"713","1499","1499","1499","0.004669280722737312","0.0032987394370138645","0.005821068771183491","1499","1499","1499","0.0021624972228892147","0.001137809595093131","0.0031138111371546984"
"714","1501","1501","1501","0.004582031001336873","0.0035843171644955873","0.005645533557981253","1501","1501","1501","0.002250359859317541","0.0016654519131407142","0.0025216692592948675"
"715","1503","1503","1503","0.004575771163217723","0.003292930079624057","0.005322500132024288","1503","1503","1503","0.002147553884424269","0.0013580890372395515","0.0026822108775377274"
"716","1505","1505","1505","0.004886023374274373","0.0032590902410447598","0.006765423808246851","1505","1505","1505","0.0022305150981992484","0.0014954067301005125","0.003141429740935564"
"717","1507","1507","1507","0.004435181734152138","0.003640568582341075","0.0053734914399683475","1507","1507","1507","0.0022205055458471177","0.001628947677090764","0.0027908298652619123"
"718","1509","1509","1509","0.00486898710951209","0.003578824456781149","0.0065149269066751","1509","1509","1509","0.0023589911870658398","0.0013877880992367864","0.0029431949369609356"
"719","1511","1511","1511","0.004729635221883655","0.004024820402264595","0.005308344028890133","1511","1511","1511","0.0022199332714080812","0.0015116523718461394","0.0030676578171551228"
"720","1514","1514","1514","0.0047534449957311155","0.003945230506360531","0.005497241858392954","1514","1514","1514","0.0022597046568989753","0.001681592082604766","0.0028966651298105717"
"721","1516","1516","1516","0.004746775003150105","0.0036740205250680447","0.006293672136962414","1516","1516","1516","0.00248520519817248","0.0017706630751490593","0.0035637144464999437"
"722","1518","1518","1518","0.004634102573618293","0.004085137043148279","0.005064074881374836","1518","1518","1518","0.00250843595713377","0.0019356014672666788","0.00331568019464612"
"723","1520","1520","1520","0.004784507071599364","0.004094804171472788","0.005731367506086826","1520","1520","1520","0.0023271762998774647","0.001757591380737722","0.0029439167119562626"
"724","1522","1522","1522","0.00460651118773967","0.003478027181699872","0.00614948058500886","1522","1522","1522","0.0023021762259304523","0.0017176794353872538","0.00321221724152565"
"725","1524","1524","1524","0.004606043547391891","0.0038898736238479614","0.005294424947351217","1524","1524","1524","0.002199725154787302","0.0012183953076601028","0.0036049634218215942"
"726","1526","1526","1526","0.004915170045569539","0.004128839820623398","0.006128608714789152","1526","1526","1526","0.0022188434726558627","0.0017132662469521165","0.0028183318208903074"
"727","1528","1528","1528","0.004797080508433282","0.0034098096657544374","0.005836873315274715","1528","1528","1528","0.0024552423972636463","0.0018265557009726763","0.0036358803045004606"
"728","1530","1530","1530","0.004773289244621992","0.0036816310603171587","0.006397701799869537","1530","1530","1530","0.002248835633508861","0.0020520605612546206","0.0029904490802437067"
"729","1532","1532","1532","0.0047442906768992545","0.0037216045893728733","0.006460317876189947","1532","1532","1532","0.0024131289101205766","0.0016929866978898644","0.002955953823402524"
"730","1535","1535","1535","0.004656076221726835","0.003714143531396985","0.005624702665954828","1535","1535","1535","0.0025062665808945894","0.0016081312205642462","0.0033013448119163513"
"731","1537","1537","1537","0.0045743795111775395","0.0036543458700180054","0.005604021716862917","1537","1537","1537","0.002444392442703247","0.0018679436761885881","0.0032310322858393192"
"732","1539","1539","1539","0.004610838741064072","0.0037453793920576572","0.0054421862587332726","1539","1539","1539","0.0023779736598953604","0.0017975466325879097","0.0029465772677212954"
"733","1541","1541","1541","0.004551766137592494","0.0036906793247908354","0.0063388897106051445","1541","1541","1541","0.0021918548620305954","0.0014796778559684753","0.0031075691804289818"
"734","1543","1543","1543","0.004751148936338723","0.0038621623534709215","0.006460800766944885","1543","1543","1543","0.0023990934947505592","0.001838363939896226","0.004132753238081932"
"735","1545","1545","1545","0.004685568460263312","0.0035034629981964827","0.005603940691798925","1545","1545","1545","0.002181005978491157","0.0016052827704697847","0.0031965416856110096"
"736","1547","1547","1547","0.004346133163198829","0.0037226602435112","0.005346373189240694","1547","1547","1547","0.00224016138818115","0.0017682109028100967","0.0036081778816878796"
"737","1549","1549","1549","0.004601224884390831","0.003940303809940815","0.0060554794035851955","1549","1549","1549","0.0021965117543004454","0.0014689136296510696","0.0027668147813528776"
"738","1551","1551","1551","0.004139959416352213","0.002496786881238222","0.005556263029575348","1551","1551","1551","0.0020139297703281045","0.0013512425357475877","0.003080589696764946"
"739","1553","1553","1553","0.004347534407861531","0.0033633552957326174","0.006112059578299522","1553","1553","1553","0.002128808747511357","0.0014409811701625586","0.002644252497702837"
"740","1556","1556","1556","0.004587454488500953","0.0031826477497816086","0.006340280175209045","1556","1556","1556","0.002263947494793683","0.0017395323375239968","0.003058763686567545"
"741","1558","1558","1558","0.004720298922620714","0.003607250051572919","0.006090613082051277","1558","1558","1558","0.002281032712198794","0.001455266261473298","0.003624074626713991"
"742","1560","1560","1560","0.004685722454451024","0.002802813658490777","0.005859581287950277","1560","1560","1560","0.0021876654122024775","0.0014361741486936808","0.003617573529481888"
"743","1562","1562","1562","0.00466190108563751","0.0032378709875047207","0.00587376207113266","1562","1562","1562","0.002073441387619823","0.0016695611411705613","0.0025633322075009346"
"744","1564","1564","1564","0.0044927719514817","0.003342465963214636","0.0055070072412490845","1564","1564","1564","0.002191421820316464","0.0015377677045762539","0.0037878367584198713"
"745","1566","1566","1566","0.004605305520817638","0.0039170063100755215","0.005684639327228069","1566","1566","1566","0.002359134645666927","0.0015181401977315545","0.003393655177205801"
"746","1568","1568","1568","0.0043065051781013605","0.0035541318356990814","0.005359445698559284","1568","1568","1568","0.0022061162162572145","0.0018756566569209099","0.0034055192954838276"
"747","1570","1570","1570","0.0045347610022872685","0.0030562314204871655","0.005662565119564533","1570","1570","1570","0.0022867466206662355","0.0018132331315428019","0.0036894395016133785"
"748","1572","1572","1572","0.0050671882927417755","0.004387969616800547","0.005577488336712122","1572","1572","1572","0.0022381750168278813","0.0013905044179409742","0.0032084379345178604"
"749","1574","1574","1574","0.004728663247078657","0.004185874480754137","0.006025661714375019","1574","1574","1574","0.0021666249143891037","0.0013136600609868765","0.0031077503226697445"
"750","1577","1577","1577","0.004430319019593299","0.0036781311500817537","0.005175895057618618","1577","1577","1577","0.00223830530885607","0.0016919743502512574","0.002772656036540866"
"751","1579","1579","1579","0.004381346586160362","0.003345257369801402","0.005493034143000841","1579","1579","1579","0.0018572385655716062","0.0012766830623149872","0.0022936684545129538"
"752","1581","1581","1581","0.0045013609807938336","0.003739158157259226","0.005252464208751917","1581","1581","1581","0.0022604433237574995","0.0015948644140735269","0.003233056515455246"
"753","1583","1583","1583","0.0044162342557683585","0.003328890074044466","0.005225569475442171","1583","1583","1583","0.0020891214604489504","0.0016652425983920693","0.002672747476026416"
"754","1585","1585","1585","0.004375789500772953","0.003670967649668455","0.005329126957803965","1585","1585","1585","0.002105566509999335","0.001325176446698606","0.0029274963308125734"
